input_file,ACO_approach,num_ants,iterations,local_heuristic_function,alpha,beta,pheromone_evaporation,local_search,best_distance,elapsed time
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,3.5,0.5,None,26888.0,28.229
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,3.5,0.5,None,26973.0,26.804
brazil58,MMAS ACO,50,200,30.0_over_distance,1.0,3.5,0.5,None,26945.0,26.509
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,4.0,0.5,None,27215.0,26.509
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,4.0,0.5,None,26633.0,25.739
brazil58,MMAS ACO,50,200,30.0_over_distance,1.0,4.0,0.5,None,26659.0,25.227
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,1.0,0.5,None,29463.0,25.156
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,1.0,0.5,None,27953.0,25.74
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,1.0,0.5,None,31348.0,26.07
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,1.5,0.5,None,29235.0,27.049
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,1.5,0.5,None,27164.0,27.052
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,1.5,0.5,None,28964.0,33.305
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,2.0,0.5,None,28106.0,32.11
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,2.0,0.5,None,27271.0,31.509
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,2.0,0.5,None,28188.0,35.238
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,2.5,0.5,None,27795.0,41.484
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,2.5,0.5,None,27258.0,33.027
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,2.5,0.5,None,27095.0,30.437
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,3.0,0.5,None,27241.0,30.377
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,3.0,0.5,None,28564.0,30.733
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,3.0,0.5,None,27062.0,30.312
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,3.5,0.5,None,27374.0,30.102
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,3.5,0.5,None,27775.0,30.233
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,3.5,0.5,None,27153.0,30.748
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,4.0,0.5,None,27759.0,30.166
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,4.0,0.5,None,27157.0,30.595
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,4.0,0.5,None,27464.0,30.355
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,1.0,0.5,None,30946.0,33.381
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,1.0,0.5,None,33024.0,30.4
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,1.0,0.5,None,34228.0,30.021
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,1.5,0.5,None,29914.0,30.892
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,1.5,0.5,None,30852.0,30.303
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,1.5,0.5,None,31427.0,30.336
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,2.0,0.5,None,29502.0,30.182
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,2.0,0.5,None,30951.0,41.896
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,2.0,0.5,None,30009.0,40.303
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,2.5,0.5,None,30584.0,33.737
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,2.5,0.5,None,29004.0,28.5
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,2.5,0.5,None,30470.0,29.57
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,3.0,0.5,None,28573.0,31.098
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,3.0,0.5,None,30463.0,29.96
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,3.0,0.5,None,29379.0,32.242
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,3.5,0.5,None,28169.0,33.629
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,3.5,0.5,None,30315.0,36.293
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,3.5,0.5,None,28662.0,30.281
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,4.0,0.5,None,27611.0,29.971
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,4.0,0.5,None,27613.0,30.362
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,4.0,0.5,None,26383.0,37.858
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,1.0,0.5,None,33317.0,30.662
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,1.0,0.5,None,34858.0,32.993
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,1.0,0.5,None,34941.0,30.938
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,1.5,0.5,None,32900.0,34.779
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,1.5,0.5,None,31600.0,30.291
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,1.5,0.5,None,32695.0,33.548
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,2.0,0.5,None,30366.0,33.876
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,2.0,0.5,None,30730.0,29.989
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,2.0,0.5,None,30912.0,33.128
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,2.5,0.5,None,30388.0,31.463
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,2.5,0.5,None,31718.0,31.765
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,2.5,0.5,None,30525.0,30.206
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,3.0,0.5,None,30672.0,30.24
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,3.0,0.5,None,30694.0,30.247
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,3.0,0.5,None,28676.0,30.053
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,3.5,0.5,None,29641.0,30.071
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,3.5,0.5,None,28982.0,32.172
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,3.5,0.5,None,30219.0,34.75
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,4.0,0.5,None,29486.0,35.313
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,4.0,0.5,None,28884.0,31.365
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,4.0,0.5,None,28806.0,30.689
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,1.0,0.5,None,38781.0,30.544
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,1.0,0.5,None,37091.0,32.338
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,1.0,0.5,None,38904.0,29.79
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,1.5,0.5,None,34981.0,30.002
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,1.5,0.5,None,33063.0,30.296
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,1.5,0.5,None,34304.0,29.954
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,2.0,0.5,None,34878.0,30.08
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,2.0,0.5,None,32439.0,30.35
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,2.0,0.5,None,32046.0,30.434
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,2.5,0.5,None,31126.0,29.841
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,2.5,0.5,None,31172.0,30.615
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,2.5,0.5,None,31594.0,29.83
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,3.0,0.5,None,31287.0,29.667
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,3.0,0.5,None,31160.0,30.231
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,3.0,0.5,None,32087.0,30.11
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,3.5,0.5,None,33252.0,30.043
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,3.5,0.5,None,28897.0,32.467
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,3.5,0.5,None,31624.0,30.003
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,4.0,0.5,None,30287.0,29.993
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,4.0,0.5,None,31292.0,29.88
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,4.0,0.5,None,30298.0,30.114
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,1.0,0.5,None,37141.0,29.791
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,1.0,0.5,None,43065.0,29.858
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,1.0,0.5,None,42510.0,30.923
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,1.5,0.5,None,33055.0,32.329
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,1.5,0.5,None,33572.0,29.773
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,1.5,0.5,None,31887.0,30.363
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,2.0,0.5,None,34402.0,29.69
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,2.0,0.5,None,34919.0,29.712
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,2.0,0.5,None,32337.0,30.297
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,2.5,0.5,None,30971.0,32.817
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,2.5,0.5,None,33077.0,30.518
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,2.5,0.5,None,33463.0,30.035
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,3.0,0.5,None,28623.0,29.826
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,3.0,0.5,None,30428.0,30.263
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,3.0,0.5,None,33388.0,29.877
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,3.5,0.5,None,30289.0,29.982
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,3.5,0.5,None,31154.0,29.906
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,3.5,0.5,None,28352.0,29.931
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,4.0,0.5,None,28312.0,29.849
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,4.0,0.5,None,29137.0,29.904
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,4.0,0.5,None,29057.0,30.248
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,1.0,0.5,None,37631.0,29.754
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,1.0,0.5,None,40657.0,29.454
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,1.0,0.5,None,39591.0,29.636
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,1.5,0.5,None,37376.0,29.706
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,1.5,0.5,None,37338.0,29.932
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,1.5,0.5,None,34075.0,32.395
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,2.0,0.5,None,35989.0,30.012
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,2.0,0.5,None,35152.0,29.942
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,2.0,0.5,None,35122.0,29.542
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,2.5,0.5,None,36016.0,29.557
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,2.5,0.5,None,33315.0,29.699
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,2.5,0.5,None,33214.0,29.662
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,3.0,0.5,None,33498.0,29.971
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,3.0,0.5,None,32161.0,29.982
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,3.0,0.5,None,34348.0,30.031
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,3.5,0.5,None,34165.0,30.005
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,3.5,0.5,None,29901.0,30.049
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,3.5,0.5,None,33812.0,29.97
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,4.0,0.5,None,33296.0,29.613
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,4.0,0.5,None,32351.0,31.548
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,4.0,0.5,None,29983.0,30.285
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,1.0,0.6,None,27417.0,29.201
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,1.0,0.6,None,26874.0,28.956
brazil58,MMAS ACO,50,200,30.0_over_distance,1.0,1.0,0.6,None,26982.0,28.762
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,1.5,0.6,None,27389.0,29.766
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,1.5,0.6,None,27166.0,29.243
brazil58,MMAS ACO,50,200,30.0_over_distance,1.0,1.5,0.6,None,27412.0,29.174
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,2.0,0.6,None,26944.0,29.501
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,2.0,0.6,None,26921.0,29.482
brazil58,MMAS ACO,50,200,30.0_over_distance,1.0,2.0,0.6,None,26931.0,29.791
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,2.5,0.6,None,27294.0,29.203
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,2.5,0.6,None,28157.0,29.194
brazil58,MMAS ACO,50,200,30.0_over_distance,1.0,2.5,0.6,None,27652.0,29.374
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,3.0,0.6,None,26722.0,29.29
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,3.0,0.6,None,26742.0,31.79
brazil58,MMAS ACO,50,200,30.0_over_distance,1.0,3.0,0.6,None,26751.0,29.257
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,3.5,0.6,None,26694.0,31.575
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,3.5,0.6,None,26847.0,29.543
brazil58,MMAS ACO,50,200,30.0_over_distance,1.0,3.5,0.6,None,27117.0,29.694
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,4.0,0.6,None,26466.0,29.272
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,4.0,0.6,None,26793.0,29.267
brazil58,MMAS ACO,50,200,30.0_over_distance,1.0,4.0,0.6,None,26998.0,30.572
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,1.0,0.6,None,30454.0,31.55
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,1.0,0.6,None,30116.0,29.612
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,1.0,0.6,None,28119.0,29.793
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,1.5,0.6,None,29610.0,30.178
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,1.5,0.6,None,28377.0,29.597
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,1.5,0.6,None,29151.0,30.266
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,2.0,0.6,None,29044.0,31.375
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,2.0,0.6,None,29290.0,30.247
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,2.0,0.6,None,27239.0,30.094
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,2.5,0.6,None,29048.0,30.339
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,2.5,0.6,None,28407.0,30.146
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,2.5,0.6,None,28630.0,29.913
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,3.0,0.6,None,27221.0,30.439
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,3.0,0.6,None,27205.0,29.774
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,3.0,0.6,None,27646.0,30.07
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,3.5,0.6,None,27697.0,29.858
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,3.5,0.6,None,27225.0,29.837
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,3.5,0.6,None,27323.0,31.863
brazil58,MMAS ACO,50,200,10.0_over_distance,1.5,4.0,0.6,None,26987.0,31.986
brazil58,MMAS ACO,50,200,20.0_over_distance,1.5,4.0,0.6,None,27199.0,31.522
brazil58,MMAS ACO,50,200,30.0_over_distance,1.5,4.0,0.6,None,26503.0,29.893
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,1.0,0.6,None,33785.0,29.537
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,1.0,0.6,None,33005.0,30.98
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,1.0,0.6,None,34943.0,29.926
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,1.5,0.6,None,30709.0,31.049
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,1.5,0.6,None,30847.0,30.136
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,1.5,0.6,None,31377.0,29.939
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,2.0,0.6,None,28645.0,30.059
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,2.0,0.6,None,30184.0,29.64
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,2.0,0.6,None,28200.0,29.495
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,2.5,0.6,None,27661.0,30.887
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,2.5,0.6,None,27399.0,31.382
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,2.5,0.6,None,30536.0,30.588
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,3.0,0.6,None,28677.0,29.896
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,3.0,0.6,None,27835.0,29.913
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,3.0,0.6,None,28494.0,29.666
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,3.5,0.6,None,27191.0,29.616
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,3.5,0.6,None,27534.0,29.555
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,3.5,0.6,None,29066.0,29.759
brazil58,MMAS ACO,50,200,10.0_over_distance,2.0,4.0,0.6,None,28031.0,29.576
brazil58,MMAS ACO,50,200,20.0_over_distance,2.0,4.0,0.6,None,28972.0,30.079
brazil58,MMAS ACO,50,200,30.0_over_distance,2.0,4.0,0.6,None,28443.0,29.933
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,1.0,0.6,None,38473.0,29.643
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,1.0,0.6,None,31869.0,29.214
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,1.0,0.6,None,36871.0,29.252
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,1.5,0.6,None,34896.0,29.786
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,1.5,0.6,None,32753.0,29.843
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,1.5,0.6,None,36095.0,29.483
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,2.0,0.6,None,32040.0,29.511
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,2.0,0.6,None,32259.0,34.096
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,2.0,0.6,None,31216.0,35.789
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,2.5,0.6,None,28708.0,39.377
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,2.5,0.6,None,31703.0,45.392
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,2.5,0.6,None,30332.0,37.499
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,3.0,0.6,None,28465.0,36.246
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,3.0,0.6,None,29094.0,36.128
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,3.0,0.6,None,30230.0,38.22
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,3.5,0.6,None,28152.0,40.145
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,3.5,0.6,None,29144.0,38.088
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,3.5,0.6,None,31996.0,41.805
brazil58,MMAS ACO,50,200,10.0_over_distance,2.5,4.0,0.6,None,30565.0,47.36
brazil58,MMAS ACO,50,200,20.0_over_distance,2.5,4.0,0.6,None,28202.0,39.441
brazil58,MMAS ACO,50,200,30.0_over_distance,2.5,4.0,0.6,None,29491.0,30.843
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,1.0,0.6,None,35055.0,27.461
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,1.0,0.6,None,42117.0,27.591
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,1.0,0.6,None,36945.0,27.212
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,1.5,0.6,None,35406.0,27.922
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,1.5,0.6,None,34037.0,27.829
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,1.5,0.6,None,36061.0,27.939
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,2.0,0.6,None,31017.0,28.742
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,2.0,0.6,None,32011.0,27.976
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,2.0,0.6,None,32231.0,39.31
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,2.5,0.6,None,28774.0,37.444
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,2.5,0.6,None,33833.0,32.501
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,2.5,0.6,None,30792.0,27.545
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,3.0,0.6,None,30941.0,27.885
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,3.0,0.6,None,29300.0,27.468
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,3.0,0.6,None,29284.0,27.435
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,3.5,0.6,None,31234.0,27.641
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,3.5,0.6,None,28967.0,27.722
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,3.5,0.6,None,32717.0,27.04
brazil58,MMAS ACO,50,200,10.0_over_distance,3.0,4.0,0.6,None,30906.0,27.596
brazil58,MMAS ACO,50,200,20.0_over_distance,3.0,4.0,0.6,None,28667.0,27.325
brazil58,MMAS ACO,50,200,30.0_over_distance,3.0,4.0,0.6,None,27484.0,27.318
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,1.0,0.6,None,39112.0,27.047
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,1.0,0.6,None,40016.0,30.344
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,1.0,0.6,None,43957.0,41.707
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,1.5,0.6,None,32344.0,32.363
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,1.5,0.6,None,36867.0,31.365
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,1.5,0.6,None,34275.0,30.079
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,2.0,0.6,None,33309.0,30.112
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,2.0,0.6,None,33957.0,32.751
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,2.0,0.6,None,35990.0,32.373
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,2.5,0.6,None,33274.0,34.569
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,2.5,0.6,None,32826.0,31.831
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,2.5,0.6,None,32606.0,30.266
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,3.0,0.6,None,30261.0,32.028
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,3.0,0.6,None,29830.0,30.631
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,3.0,0.6,None,31376.0,34.041
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,3.5,0.6,None,28309.0,28.39
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,3.5,0.6,None,31818.0,25.28
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,3.5,0.6,None,32112.0,25.85
brazil58,MMAS ACO,50,200,10.0_over_distance,3.5,4.0,0.6,None,29593.0,25.756
brazil58,MMAS ACO,50,200,20.0_over_distance,3.5,4.0,0.6,None,31846.0,25.72
brazil58,MMAS ACO,50,200,30.0_over_distance,3.5,4.0,0.6,None,33401.0,25.893
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,1.0,0.6,None,41112.0,25.415
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,1.0,0.6,None,44174.0,25.48
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,1.0,0.6,None,44401.0,25.394
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,1.5,0.6,None,34994.0,29.099
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,1.5,0.6,None,40283.0,29.728
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,1.5,0.6,None,37431.0,31.005
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,2.0,0.6,None,36042.0,27.615
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,2.0,0.6,None,34228.0,26.541
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,2.0,0.6,None,37045.0,28.683
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,2.5,0.6,None,36155.0,30.378
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,2.5,0.6,None,30187.0,26.892
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,2.5,0.6,None,33798.0,32.353
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,3.0,0.6,None,32087.0,35.83
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,3.0,0.6,None,33910.0,30.591
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,3.0,0.6,None,33505.0,35.634
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,3.5,0.6,None,30017.0,36.045
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,3.5,0.6,None,30292.0,37.062
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,3.5,0.6,None,30202.0,34.248
brazil58,MMAS ACO,50,200,10.0_over_distance,4.0,4.0,0.6,None,32528.0,38.785
brazil58,MMAS ACO,50,200,20.0_over_distance,4.0,4.0,0.6,None,31615.0,33.083
brazil58,MMAS ACO,50,200,30.0_over_distance,4.0,4.0,0.6,None,31008.0,39.119
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,1.0,0.7,None,27600.0,32.48
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,1.0,0.7,None,28335.0,37.105
brazil58,MMAS ACO,50,200,30.0_over_distance,1.0,1.0,0.7,None,27006.0,34.02
brazil58,MMAS ACO,50,200,10.0_over_distance,1.0,1.5,0.7,None,27492.0,39.792
brazil58,MMAS ACO,50,200,20.0_over_distance,1.0,1.5,0.7,None,26997.0,36.104
