input_file,ACO_approach,num_ants,iterations,local_heuristic_function,alpha,beta,pheromone_evaporation,local_search,best_distance,elapsed time
burma14,Standard ACO,50,200,1_over_distance,2.5,3.0,0.6,None,3670.0,3.328
burma14,Standard ACO,50,200,1_over_distance,2.5,3.5,0.6,None,3567.0,3.307
burma14,Standard ACO,50,200,1_over_distance,2.5,4.0,0.6,None,3439.0,3.315
burma14,Standard ACO,50,200,1_over_distance,3.0,1.0,0.6,None,4176.0,3.286
burma14,Standard ACO,50,200,1_over_distance,3.0,1.5,0.6,None,3866.0,3.309
burma14,Standard ACO,50,200,1_over_distance,3.0,2.0,0.6,None,3564.0,3.372
burma14,Standard ACO,50,200,1_over_distance,3.0,2.5,0.6,None,3787.0,3.353
burma14,Standard ACO,50,200,1_over_distance,3.0,3.0,0.6,None,3825.0,3.351
burma14,Standard ACO,50,200,1_over_distance,3.0,3.5,0.6,None,3696.0,3.343
burma14,Standard ACO,50,200,1_over_distance,3.0,4.0,0.6,None,3858.0,3.34
burma14,Standard ACO,50,200,1_over_distance,3.5,1.0,0.6,None,4129.0,3.315
burma14,Standard ACO,50,200,1_over_distance,3.5,1.5,0.6,None,4042.0,3.334
burma14,Standard ACO,50,200,1_over_distance,3.5,2.0,0.6,None,3770.0,3.338
burma14,Standard ACO,50,200,1_over_distance,3.5,2.5,0.6,None,3472.0,3.326
burma14,Standard ACO,50,200,1_over_distance,3.5,3.0,0.6,None,3900.0,3.344
burma14,Standard ACO,50,200,1_over_distance,3.5,3.5,0.6,None,3594.0,3.363
burma14,Standard ACO,50,200,1_over_distance,3.5,4.0,0.6,None,3837.0,3.325
burma14,Standard ACO,50,200,1_over_distance,4.0,1.0,0.6,None,4200.0,3.328
burma14,Standard ACO,50,200,1_over_distance,4.0,1.5,0.6,None,4101.0,3.35
burma14,Standard ACO,50,200,1_over_distance,4.0,2.0,0.6,None,4258.0,3.449
burma14,Standard ACO,50,200,1_over_distance,4.0,2.5,0.6,None,4211.0,3.323
burma14,Standard ACO,50,200,1_over_distance,4.0,3.0,0.6,None,4016.0,3.344
burma14,Standard ACO,50,200,1_over_distance,4.0,3.5,0.6,None,3381.0,3.352
burma14,Standard ACO,50,200,1_over_distance,4.0,4.0,0.6,None,3431.0,3.381
burma14,Standard ACO,50,200,1_over_distance,1.0,1.0,0.7,None,3404.0,3.267
burma14,Standard ACO,50,200,1_over_distance,1.0,1.5,0.7,None,3346.0,3.291
burma14,Standard ACO,50,200,1_over_distance,1.0,2.0,0.7,None,3416.0,3.283
burma14,Standard ACO,50,200,1_over_distance,1.0,2.5,0.7,None,3475.0,3.273
burma14,Standard ACO,50,200,1_over_distance,1.0,3.0,0.7,None,3381.0,3.277
burma14,Standard ACO,50,200,1_over_distance,1.0,3.5,0.7,None,3416.0,3.324
burma14,Standard ACO,50,200,1_over_distance,1.0,4.0,0.7,None,3416.0,3.243
burma14,Standard ACO,50,200,1_over_distance,1.5,1.0,0.7,None,3725.0,3.302
burma14,Standard ACO,50,200,1_over_distance,1.5,1.5,0.7,None,3431.0,3.299
burma14,Standard ACO,50,200,1_over_distance,1.5,2.0,0.7,None,3404.0,3.281
burma14,Standard ACO,50,200,1_over_distance,1.5,2.5,0.7,None,3483.0,3.275
burma14,Standard ACO,50,200,1_over_distance,1.5,3.0,0.7,None,3416.0,3.307
burma14,Standard ACO,50,200,1_over_distance,1.5,3.5,0.7,None,3554.0,3.322
burma14,Standard ACO,50,200,1_over_distance,1.5,4.0,0.7,None,3416.0,3.329
burma14,Standard ACO,50,200,1_over_distance,2.0,1.0,0.7,None,3824.0,3.288
burma14,Standard ACO,50,200,1_over_distance,2.0,1.5,0.7,None,3381.0,3.308
burma14,Standard ACO,50,200,1_over_distance,2.0,2.0,0.7,None,3440.0,3.34
burma14,Standard ACO,50,200,1_over_distance,2.0,2.5,0.7,None,3658.0,3.327
burma14,Standard ACO,50,200,1_over_distance,2.0,3.0,0.7,None,3471.0,3.336
burma14,Standard ACO,50,200,1_over_distance,2.0,3.5,0.7,None,3554.0,3.355
burma14,Standard ACO,50,200,1_over_distance,2.0,4.0,0.7,None,3416.0,3.355
burma14,Standard ACO,50,200,1_over_distance,2.5,1.0,0.7,None,3635.0,3.329
burma14,Standard ACO,50,200,1_over_distance,2.5,1.5,0.7,None,3622.0,3.318
burma14,Standard ACO,50,200,1_over_distance,2.5,2.0,0.7,None,3467.0,3.318
burma14,Standard ACO,50,200,1_over_distance,2.5,2.5,0.7,None,3764.0,3.299
burma14,Standard ACO,50,200,1_over_distance,2.5,3.0,0.7,None,3506.0,3.345
burma14,Standard ACO,50,200,1_over_distance,2.5,3.5,0.7,None,3507.0,3.355
burma14,Standard ACO,50,200,1_over_distance,2.5,4.0,0.7,None,3528.0,3.349
burma14,Standard ACO,50,200,1_over_distance,3.0,1.0,0.7,None,4249.0,3.357
burma14,Standard ACO,50,200,1_over_distance,3.0,1.5,0.7,None,3967.0,3.498
burma14,Standard ACO,50,200,1_over_distance,3.0,2.0,0.7,None,3655.0,3.369
burma14,Standard ACO,50,200,1_over_distance,3.0,2.5,0.7,None,3807.0,3.362
burma14,Standard ACO,50,200,1_over_distance,3.0,3.0,0.7,None,3635.0,3.348
burma14,Standard ACO,50,200,1_over_distance,3.0,3.5,0.7,None,3792.0,3.339
burma14,Standard ACO,50,200,1_over_distance,3.0,4.0,0.7,None,3847.0,3.343
burma14,Standard ACO,50,200,1_over_distance,3.5,1.0,0.7,None,3877.0,3.336
burma14,Standard ACO,50,200,1_over_distance,3.5,1.5,0.7,None,3581.0,3.337
burma14,Standard ACO,50,200,1_over_distance,3.5,2.0,0.7,None,3780.0,3.326
burma14,Standard ACO,50,200,1_over_distance,3.5,2.5,0.7,None,3513.0,3.356
burma14,Standard ACO,50,200,1_over_distance,3.5,3.0,0.7,None,3695.0,3.894
burma14,Standard ACO,50,200,1_over_distance,3.5,3.5,0.7,None,3565.0,3.397
burma14,Standard ACO,50,200,1_over_distance,3.5,4.0,0.7,None,3807.0,3.382
burma14,Standard ACO,50,200,1_over_distance,4.0,1.0,0.7,None,4394.0,3.374
burma14,Standard ACO,50,200,1_over_distance,4.0,1.5,0.7,None,3689.0,3.387
burma14,Standard ACO,50,200,1_over_distance,4.0,2.0,0.7,None,4046.0,3.411
burma14,Standard ACO,50,200,1_over_distance,4.0,2.5,0.7,None,3896.0,3.392
burma14,Standard ACO,50,200,1_over_distance,4.0,3.0,0.7,None,4037.0,3.404
burma14,Standard ACO,50,200,1_over_distance,4.0,3.5,0.7,None,3742.0,3.42
burma14,Standard ACO,50,200,1_over_distance,4.0,4.0,0.7,None,4266.0,3.514
burma14,Standard ACO,50,200,1_over_distance,1.0,1.0,0.8,None,3371.0,3.304
burma14,Standard ACO,50,200,1_over_distance,1.0,1.5,0.8,None,3416.0,3.293
burma14,Standard ACO,50,200,1_over_distance,1.0,2.0,0.8,None,3416.0,3.293
burma14,Standard ACO,50,200,1_over_distance,1.0,2.5,0.8,None,3439.0,3.282
burma14,Standard ACO,50,200,1_over_distance,1.0,3.0,0.8,None,3404.0,3.264
burma14,Standard ACO,50,200,1_over_distance,1.0,3.5,0.8,None,3416.0,3.268
burma14,Standard ACO,50,200,1_over_distance,1.0,4.0,0.8,None,3506.0,3.279
burma14,Standard ACO,50,200,1_over_distance,1.5,1.0,0.8,None,3438.0,3.293
burma14,Standard ACO,50,200,1_over_distance,1.5,1.5,0.8,None,3541.0,3.305
burma14,Standard ACO,50,200,1_over_distance,1.5,2.0,0.8,None,3506.0,3.277
